"ID"	"product"	"gene"	"SRR15309076"	"SRR15309078"	"SRR15309074"	"SRR15309066"	"SRR15309082"	"SRR15309080"	"SRR15309070"	"SRR15309065"	"SRR15309072"	"SRR15309068"	"SRR15309063"	"SRR15309061"
"b3896"	"DUF3829 domain-containing lipoprotein YiiG"	"yiiG"	14	25	30	12	18	12	21	33	13	13	17	15
"b3897"	"putative transcriptional regulator FrvR"	"frvR"	26	29	24	37	21	17	18	53	33	17	22	28
"b3898"	"peptidase M42 family protein FrvX"	"frvX"	27	31	50	44	45	44	32	55	49	11	36	30
"b3899"	"putative PTS enzyme IIBC component FrvB"	"frvB"	10	16	24	16	12	20	7	15	30	11	8	11
"b3900"	"putative PTS enzyme IIA component FrvA"	"frvA"	3	1	3	4	3	0	2	2	7	3	3	0
"b3901"	"L-rhamnose mutarotase"	"rhaM"	15	20	15	32	12	16	14	15	12	3	17	16
"b3902"	"rhamnulose-1-phosphate aldolase"	"rhaD"	15	21	21	16	32	20	26	19	53	21	15	3
"b3903"	"L-rhamnose isomerase"	"rhaA"	31	32	31	30	24	15	27	40	48	19	31	13
"b3904"	"rhamnulokinase"	"rhaB"	28	25	38	21	33	11	12	29	50	7	24	15
"b3905"	"DNA-binding transcriptional activator RhaS"	"rhaS"	38	55	53	80	57	43	36	78	82	27	40	67
"b3906"	"DNA-binding transcriptional activator RhaR"	"rhaR"	56	71	60	101	53	49	63	132	70	57	94	155
"b3907"	"rhamnose/lyxose:H(+) symporter"	"rhaT"	46	52	53	36	37	27	32	36	68	21	25	24
"b3908"	"superoxide dismutase (Mn)"	"sodA"	9011	12706	11352	19619	16340	12268	14270	19177	14562	11963	15832	17476
"b3909"	"2-dehydro-3-deoxy-D-gluconate:H(+) symporter"	"kdgT"	107	91	112	205	93	70	116	229	117	105	80	85
"b3910"	"2-amino-6-N-hydroxylaminopurine resistance protein"	"yiiM"	299	407	496	448	421	180	357	474	766	284	264	226
"b3911"	"sensor histidine kinase CpxA"	"cpxA"	1354	1622	1919	2381	2148	1540	1349	3491	2459	1541	1249	1163
"b3912"	"DNA-binding transcriptional dual regulator CpxR"	"cpxR"	1335	1822	1785	2139	2017	1395	1294	3103	2467	1393	1198	1140
"b3915"	"Zn(2(+))/Fe(2(+))/Cd(2(+)) exporter"	"fieF"	678	812	1019	787	786	634	602	1060	1194	543	602	470
"b3916"	"6-phosphofructokinase 1"	"pfkA"	3747	5269	6054	2702	7531	6018	1969	4090	6106	1713	6840	7114
"b3917"	"sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp"	"sbp"	9850	298	24489	65	286	258	30	91	41702	25	35	78
"b3918"	"CDP-diacylglycerol diphosphatase"	"cdh"	180	135	442	201	129	88	129	307	662	120	93	174
"b3919"	"triose-phosphate isomerase"	"tpiA"	5819	6663	9733	7769	9342	7726	5555	12821	10557	4423	9161	9100
"b3920"	"DUF1454 domain-containing protein YiiQ"	"yiiQ"	187	367	170	280	271	152	324	622	249	266	362	262
"b3921"	"DUF805 domain-containing protein YiiR"	"yiiR"	64	84	109	140	77	61	70	150	117	44	71	54
"b3922"	"DUF406 domain-containing protein YiiS"	"yiiS"	237	321	394	188	334	245	187	363	471	145	339	337
"b3923"	"universal stress protein D"	"uspD"	458	604	699	328	579	385	308	582	834	237	608	639
"b3924"	"flavodoxin/ferredoxin-NADP(+) reductase"	"fpr"	753	857	985	1103	755	540	892	1461	1280	636	918	763
"b3925"	"fructose-1 6-bisphosphatase 2"	"glpX"	1980	2789	1991	4139	2820	1898	3011	7930	2727	3424	1975	1692
"b3926"	"glycerol kinase"	"glpK"	106388	104429	92181	114931	96523	57420	99064	149247	137663	81677	103134	54614
"b3927"	"glycerol facilitator"	"glpF"	34133	30723	27268	33380	29562	16642	28114	47736	48568	21001	15535	8903
"b3928"	"cell division factor ZapB"	"zapB"	1801	2510	1927	2204	2738	2256	2420	4000	2234	1695	2135	3064
"b3929"	"ribonuclease E inhibitor protein A"	"rraA"	1774	2143	2631	1433	2411	1686	888	1800	3275	866	2970	2644
"b3930"	"1 4-dihydroxy-2-naphthoate octaprenyltransferase"	"menA"	195	295	213	625	253	222	331	610	272	281	183	228
"b3931"	"ATPase component of the HslVU protease"	"hslU"	2979	6021	3652	26591	3286	2674	18532	22782	4004	11382	3248	5354
"b3932"	"peptidase component of the HslVU protease"	"hslV"	1152	2340	1513	10126	959	686	6652	10429	1743	4242	572	1129
"b3933"	"cell division protein FtsN"	"ftsN"	1037	1560	1367	1783	1613	1140	1215	3278	1532	1364	969	850
"b3934"	"DNA-binding transcriptional repressor CytR"	"cytR"	1316	2651	1331	3871	3466	2282	2253	6806	1674	2537	1766	1873
"b3935"	"primosome factor Nprime"	"priA"	312	548	517	479	671	616	234	672	542	276	282	290
"b3936"	"50S ribosomal subunit protein L31"	"rpmE"	2562	5111	2138	2485	8358	7613	1659	6467	2762	2121	2518	2565
"b3937"	"putative lipid-binding hydrolase YiiX"	"yiiX"	64	110	106	95	125	109	76	165	117	72	73	73
"b3938"	"DNA-binding transcriptional repressor MetJ"	"metJ"	532	951	763	678	1007	766	386	1006	821	429	570	490
"b3939"	"O-succinylhomoserine(thiol)-lyase/O-succinylhomoserine lyase"	"metB"	186	291	229	403	380	235	256	356	328	198	130	147
"b3940"	"fused aspartate kinase/homoserine dehydrogenase 2"	"metL"	529	905	813	1282	1346	1141	716	1343	922	641	447	592
"b3941"	"5 10-methylenetetrahydrofolate reductase"	"metF"	70	145	122	111	211	169	71	148	132	72	109	87
"b3942"	"catalase/hydroperoxidase HPI"	"katG"	6121	5806	6991	13860	6249	3781	10632	20269	11356	11886	16729	12236
"b3943"	"cystine exporter"	"yijE"	93	133	123	142	114	81	88	228	156	118	128	115
"b3944"	"DUF1287 domain-containing protein YijF"	"yijF"	5	21	21	25	22	10	10	49	21	11	23	16
"b3945"	"L-1 2-propanediol dehydrogenase/glycerol dehydrogenase"	"gldA"	253	222	281	738	299	259	423	1157	333	550	1845	1249
"b3946"	"fructose-6-phosphate aldolase 2"	"fsaB"	79	63	56	95	61	50	103	217	76	99	198	123
"b3947"	"putative PTS multiphosphoryl transfer protein PtsA"	"ptsA"	173	149	127	292	210	125	271	446	135	226	594	297
"b3949"	"putative PTS enzyme IIC component FrwC"	"frwC"	27	31	15	118	28	28	95	146	28	63	49	32
"b3950"	"putative PTS enzyme IIB component FrwB"	"frwB"	10	10	10	41	14	6	34	64	12	22	16	14
"b3951"	"putative formate acetyltransferase 2"	"pflD"	144	219	176	427	262	184	311	523	205	262	276	300
"b3952"	"putative pyruvate formate-lyase 2 activating enzyme PflC"	"pflC"	38	38	40	74	42	18	34	91	49	41	50	32
"b3953"	"putative PTS enzyme IIB component FrwD"	"frwD"	9	6	4	8	5	6	7	15	12	3	3	2
"b3954"	"putative DNA-binding transcriptional regulator YijO"	"yijO"	84	201	179	198	226	138	174	354	198	126	245	162
"b3955"	"phosphoethanolamine transferase EptC"	"eptC"	562	1798	810	744	3527	2602	381	1668	921	777	377	428
"b3956"	"phosphoenolpyruvate carboxylase"	"ppc"	5684	10762	7221	7371	12871	7492	6189	9782	8708	5297	7387	4300
"b3957"	"acetylornithine deacetylase"	"argE"	770	1081	1059	1686	1009	690	1230	1775	1244	763	1090	911
"b3958"	"N-acetylglutamylphosphate reductase"	"argC"	66	90	106	162	68	64	132	149	173	76	140	117
"b3959"	"acetylglutamate kinase"	"argB"	103	137	184	210	126	80	123	166	278	79	106	100
"b3960"	"argininosuccinate lyase"	"argH"	289	324	540	560	349	206	285	503	647	250	265	221
"b3961"	"DNA-binding transcriptional dual regulator OxyR"	"oxyR"	519	1021	722	2226	1105	770	1406	2413	957	1155	1360	1324
"b3962"	"soluble pyridine nucleotide transhydrogenase"	"sthA"	8224	18188	7452	21340	15700	10436	15811	39861	7942	17148	8356	4951
"b3963"	"DNA-binding transcriptional repressor FabR"	"fabR"	1535	2713	1432	3426	2503	1768	2133	4883	1630	2159	2804	2462
"b3964"	"DUF1422 domain-containing inner membrane protein YijD"	"yijD"	689	1375	640	1991	1192	904	1078	2732	714	980	1320	1181
"b3965"	"tRNA m(5)U54 methyltransferase"	"trmA"	567	809	729	853	1208	896	463	1257	889	416	463	633
"b3966"	"cobalamin outer membrane transporter"	"btuB"	832	1615	734	2153	2358	1506	1562	3338	1058	1835	856	829
"b3967"	"glutamate racemase"	"murI"	367	502	490	740	692	592	529	1524	474	534	895	792
"b3972"	"UDP-N-acetylenolpyruvoylglucosamine reductase"	"murB"	547	844	590	788	1002	707	648	1231	890	536	433	507
"b3973"	"DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA"	"birA"	294	516	287	628	802	508	452	839	520	399	257	221
"b3974"	"pantothenate kinase"	"coaA"	668	1044	648	1402	1095	684	897	2595	760	1014	847	860
"b3980"	"translation elongation factor Tu 2"	"tufB"	13994	22615	15678	31566	38858	31888	20547	51614	20149	20208	26330	19012
"b3981"	"Sec translocon subunit SecE"	"secE"	1087	2132	1475	2290	2502	1925	1386	4134	1868	1709	819	997
"b3982"	"transcription termination factor NusG"	"nusG"	1242	2051	1688	3043	3100	2545	1484	4246	1657	1623	1203	1555
"b3983"	"50S ribosomal subunit protein L11"	"rplK"	3209	5445	3119	3677	13846	13110	1760	10375	4430	3920	2900	3232
"b3984"	"50S ribosomal subunit protein L1"	"rplA"	7840	13003	6880	10480	33007	30782	4075	22166	8922	9152	7702	7149
"b3985"	"50S ribosomal subunit protein L10"	"rplJ"	11568	20029	14215	17334	37200	38980	8359	28041	15300	9382	9712	10282
"b3986"	"50S ribosomal subunit protein L12"	"rplL"	7377	15449	6686	9095	26418	24107	5419	19231	9002	7552	6186	5592
"b3987"	"RNA polymerase subunit beta"	"rpoB"	15436	23462	17965	17465	39869	28942	14143	32348	24241	15373	7636	7343
"b3988"	"RNA polymerase subunit betaprime"	"rpoC"	16580	24520	19278	28025	39893	31617	21978	45011	25141	17429	14421	15075
"b3989"	"protein YjaZ"	"yjaZ"	121	194	132	110	201	129	103	256	155	64	169	181
"b3990"	"2-iminoacetate synthase"	"thiH"	70	78	106	83	96	78	44	132	119	54	58	61
"b3991"	"1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase"	"thiG"	32	37	60	42	45	26	26	70	70	21	44	13
"b3992"	"sulfur carrier protein ThiS adenylyltransferase"	"thiF"	27	37	26	52	36	47	22	28	43	20	14	34
"b3993"	"thiamine phosphate synthase"	"thiE"	20	27	24	55	37	38	10	39	19	18	20	2
"b3994"	"phosphomethylpyrimidine synthase"	"thiC"	306	405	460	357	306	256	210	451	515	177	272	197
"b3995"	"regulator of sigma D"	"rsd"	1187	1357	1351	3167	987	659	2216	2757	1503	982	671	755
"b3996"	"RNA decapping hydrolase"	"nudC"	380	493	556	357	601	405	254	601	802	287	182	202
"b3997"	"uroporphyrinogen decarboxylase"	"hemE"	742	1032	1140	1666	1428	1147	1294	2197	1300	1141	1011	969
"b3998"	"endonuclease V"	"nfi"	496	652	768	769	877	646	475	1343	885	569	622	439
"b3999"	"DUF416 domain-containing protein YjaG"	"yjaG"	427	793	638	707	852	580	508	1434	679	509	672	533
"b4000"	"DNA-binding protein HU-alpha"	"hupA"	6448	9729	6926	26786	10064	7424	20126	37130	8219	15059	20092	23280
"b4001"	"DUF1481 domain-containing protein YjaH"	"yjaH"	157	342	190	955	371	273	648	1516	223	576	440	427
"b4002"	"signaling pathway modulator ZraP"	"zraP"	24	47	31	18	31	21	18	41	35	6	12	19
"b4003"	"sensor histidine kinase ZraS"	"zraS"	65	122	73	403	168	131	322	540	94	299	518	283
"b4004"	"DNA-binding transcriptional activator ZraR"	"zraR"	58	95	64	233	105	63	146	179	97	148	214	171
"b4005"	"phosphoribosylamine--glycine ligase"	"purD"	90	138	108	190	224	182	100	312	189	163	107	110
"b4006"	"bifunctional AICAR transformylase/IMP cyclohydrolase"	"purH"	95	176	143	212	286	205	123	390	192	193	155	102
"b4011"	"stress response protein"	"yjaA"	24	9	25	22	22	15	12	26	39	9	11	27
"b4012"	"peptidyl-lysine N-acetyltransferase YjaB"	"yjaB"	45	41	107	63	38	18	43	64	167	38	59	47
"b4013"	"homoserine O-succinyltransferase"	"metA"	79	253	124	197	243	200	83	161	133	85	67	68
"b4014"	"malate synthase A"	"aceB"	24262	37746	41678	17334	21826	12309	16212	19260	53381	8612	5830	4012
"b4015"	"isocitrate lyase"	"aceA"	30102	33914	57028	19922	26974	16702	16289	16137	74140	10224	11851	8601
"b4016"	"isocitrate dehydrogenase kinase/phosphatase"	"aceK"	4230	6199	7722	3944	4495	2607	2951	4148	10834	2103	1788	1409
"b4017"	"regulator of acetyl CoA synthetase"	"arpA"	73	118	73	51	58	44	75	196	151	74	38	79
"b4018"	"DNA-binding transcriptional repressor IclR"	"iclR"	717	1638	1065	1511	1404	983	863	2138	1165	992	945	682
"b4019"	"cobalamin-dependent methionine synthase"	"metH"	1956	3855	2278	5430	4982	3142	3909	5862	2686	3658	2727	2320
"b4020"	"putative inorganic phosphate export protein YjbB"	"yjbB"	407	544	777	908	561	427	543	1105	759	471	565	508
"b4021"	"peptidase E"	"pepE"	346	499	326	1340	562	420	836	1981	339	874	2153	1699
"b4022"	"23S rRNA pseudouridine(2604) and tRNA(Tyr) pseudouridine(35) synthase"	"rluF"	437	788	670	912	827	674	735	1806	786	630	758	676
"b4023"	"DUF3811 domain-containing protein YjbD"	"yjbD"	171	247	221	248	272	186	170	261	341	128	240	183
"b4024"	"aspartate kinase III"	"lysC"	451	742	643	686	711	543	356	879	631	296	469	364
"b4025"	"glucose-6-phosphate isomerase"	"pgi"	6381	7612	11907	6178	10258	7305	4868	10110	13715	4478	8735	6646
"b4026"	"uncharacterized protein YjbE"	"yjbE"	243	57	413	25	76	64	25	48	535	23	46	61
"b4027"	"lipoprotein YjbF"	"yjbF"	23	4	32	19	4	15	3	5	64	3	6	7
"b4028"	"capsule biosynthesis GfcC family protein YjbG"	"yjbG"	17	5	33	13	8	5	3	8	37	5	5	9
"b4029"	"YjbH family protein"	"yjbH"	86	58	137	61	57	69	22	74	237	33	34	24
"b4030"	"putative phosphate starvation-inducible protein PsiE"	"psiE"	25	33	83	17	21	36	7	11	55	11	15	19
"b4031"	"D-xylose:H(+) symporter"	"xylE"	95	85	103	99	69	55	144	130	125	45	82	113
"b4032"	"maltose ABC transporter membrane subunit MalG"	"malG"	2090	2357	2211	5536	2047	1580	7419	5680	2457	912	1803	3977
"b4033"	"maltose ABC transporter membrane subunit MalF"	"malF"	4644	6217	3483	7785	5918	3360	13556	13622	4873	1649	4376	6674
"b4034"	"maltose ABC transporter periplasmic binding protein"	"malE"	39444	34833	37674	51325	30102	22013	65175	72746	51773	28043	31984	41181
"b4035"	"maltose ABC transporter ATP binding subunit"	"malK"	8144	10215	5779	11983	11101	5816	21696	28549	8212	3751	7664	8885
"b4036"	"maltose outer membrane channel/phage lambda receptor protein"	"lamB"	15257	19347	13692	53047	16979	11120	71920	67580	20791	24549	32932	32783
"b4037"	"maltose regulon periplasmic protein"	"malM"	5550	9294	3857	15380	7468	4249	28554	26127	5848	4363	5858	9719
"b4039"	"chorismate lyase"	"ubiC"	758	1028	615	1358	1041	565	1107	2655	797	1002	561	349
"b4040"	"4-hydroxybenzoate octaprenyltransferase"	"ubiA"	636	862	554	1801	908	584	1163	2370	735	892	424	496
"b4041"	"glycerol-3-phosphate 1-O-acyltransferase"	"plsB"	2576	4416	3481	5236	4872	3802	3692	10762	4171	4625	4343	3048
"b4042"	"diacylglycerol kinase"	"dgkA"	211	330	309	308	413	335	264	562	382	237	302	287
"b4043"	"DNA-binding transcriptional repressor LexA"	"lexA"	674	932	908	1848	1057	854	1286	2072	1131	1136	1569	1481
"b4044"	"DNA damage-inducible protein F"	"dinF"	104	157	159	419	177	190	236	530	184	216	174	248
"b4045"	"putative stress response protein YjbJ"	"yjbJ"	4368	1610	8119	94	1853	1057	149	296	12204	113	279	339
"b4046"	"DNA-binding transcriptional repressor Zur"	"zur"	223	336	386	387	383	350	256	527	413	225	493	547
"b4047"	"uncharacterized protein YjbL"	"yjbL"	0	2	3	0	4	0	1	2	2	0	1	0
"b4048"	"DUF2713 domain-containing protein YjbM"	"yjbM"	2	8	1	0	5	1	6	6	10	4	5	7
"b4049"	"tRNA-dihydrouridine synthase A"	"dusA"	306	413	371	725	562	452	411	1036	455	400	332	369
"b4050"	"phage shock protein G"	"pspG"	41	21	58	22	44	25	17	23	70	12	22	16
"b4051"	"putative quinone oxidoreductase 1"	"qorA"	1168	981	1978	920	1040	644	827	936	2802	544	1270	797
"b4052"	"replicative DNA helicase"	"dnaB"	1276	2101	1674	2246	3079	2397	1147	3362	1939	1435	1289	1286
"b4053"	"alanine racemase 1"	"alr"	456	881	623	866	1235	1021	414	1158	700	497	345	484
"b4054"	"tyrosine aminotransferase"	"tyrB"	1336	2282	1687	3575	2055	1345	2461	3228	1740	2105	1191	1263
"b4055"	"acid phosphatase/phosphotransferase"	"aphA"	1117	2213	979	3043	2289	1524	2933	5122	978	2182	2788	3440
"b4056"	"UPF0047 protein YjbQ"	"yjbQ"	1010	1332	1807	727	1528	928	539	1068	2212	445	885	707
"b4057"	"PF04237 family protein YjbR"	"yjbR"	263	297	482	200	330	226	118	200	576	122	224	184
"b4058"	"excision nuclease subunit A"	"uvrA"	1732	1741	2757	1886	2150	1517	1192	2086	3715	1139	1340	1040
"b4059"	"ssDNA-binding protein"	"ssb"	1953	2330	2164	2651	2414	1689	1806	2977	2537	1608	1227	1361
"b4060"	"uncharacterized protein YjcB"	"yjcB"	58	68	76	53	62	69	22	43	117	17	27	22
"b4061"	"c-di-GMP phosphodiesterase PdeC"	"pdeC"	167	216	244	93	202	116	68	180	345	109	146	92
"b4062"	"DNA-binding transcriptional dual regulator SoxS"	"soxS"	345	203	415	209	178	134	170	216	515	120	123	105
"b4063"	"DNA-binding transcriptional dual regulator SoxR"	"soxR"	107	73	157	45	71	52	25	42	280	19	54	55
"b4064"	"guanine/hypoxanthine transporter GhxP"	"ghxP"	34	37	36	42	90	48	23	57	55	41	32	74
"b4065"	"putative transporter YjcE"	"yjcE"	382	828	616	1249	909	705	697	1144	706	651	788	903
"b4066"	"pentapeptide repeat-containing protein YjcF"	"yjcF"	7	12	8	0	4	3	11	30	10	10	10	7
"b4067"	"acetate/glycolate:cation symporter"	"actP"	2478	3720	1176	4371	2062	1251	2610	2247	1684	1194	501	563
"b4068"	"DUF485 domain-containing inner membrane protein YjcH"	"yjcH"	608	753	228	641	436	173	532	562	367	251	73	69
"b4069"	"acetyl-CoA synthetase (AMP-forming)"	"acs"	17225	18529	8081	14115	10381	5248	11887	12248	12288	6017	2940	2669
"b4070"	"cytochrome c552 nitrite reductase"	"nrfA"	60	98	53	145	136	99	87	380	63	99	3669	1734
"b4071"	"periplasmic nitrite reductase penta-heme c-type cytochrome"	"nrfB"	7	16	14	21	22	11	10	61	21	11	452	235
"b4072"	"putative menaquinol-cytochrome c reductase 4Fe-4S subunit"	"nrfC"	2	10	1	19	3	6	6	18	6	13	146	105
"b4073"	"putative menaquinol-cytochrome c reductase subunit NrfD"	"nrfD"	7	9	6	15	10	4	12	27	9	15	84	38
"b4074"	"putative cytochrome c-type biogenesis protein NrfE"	"nrfE"	16	28	43	40	15	30	25	30	45	23	30	42
"b4075"	"putative formate-dependent nitrite reductase complex subunit NrfF"	"nrfF"	2	4	5	1	6	2	1	10	2	0	1	0
"b4076"	"putative formate-dependent nitrite reductase complex subunit NrfG"	"nrfG"	17	14	5	16	19	16	20	30	23	10	17	21
"b4077"	"glutamate/aspartate : H(+) symporter GltP"	"gltP"	501	1138	649	2004	1321	835	1309	2237	702	1048	638	987
"b4078"	"Sel1 repeat-containing protein YjcO"	"yjcO"	493	602	620	400	690	546	334	600	847	286	511	318
"b4079"	"formate dehydrogenase H"	"fdhF"	178	288	287	369	326	302	146	382	348	162	1423	1084
"b4080"	"putative multidrug efflux pump outer membrane channel"	"mdtP"	16	25	31	15	29	24	15	48	22	12	16	38
"b4081"	"putative multidrug efflux pump subunit MdtO"	"mdtO"	31	75	55	44	63	47	33	81	79	24	34	38
"b4082"	"putative multidrug efflux pump membrane fusion protein"	"mdtN"	23	24	27	40	25	16	15	47	24	10	24	37
"b4083"	"linear primary-alkylsulfatase"	"yjcS"	15	15	20	21	18	17	20	28	20	21	24	24
"b4084"	"D-allose kinase"	"alsK"	154	256	114	698	129	93	596	915	140	351	345	468
"b4085"	"D-allulose-6-phosphate 3-epimerase"	"alsE"	87	141	30	429	92	76	386	545	36	226	170	267
"b4086"	"D-allose ABC transporter membrane subunit"	"alsC"	64	124	29	267	86	56	254	475	33	138	65	161
"b4087"	"D-allose ABC transporter ATP binding subunit"	"alsA"	101	236	48	420	93	69	383	963	40	299	84	165
"b4088"	"D-allose ABC transporter periplasmic binding protein"	"alsB"	227	360	70	755	235	164	675	1398	65	530	230	316
"b4089"	"DNA-binding transcriptional repressor AlsR"	"alsR"	705	888	445	1267	811	569	1040	2435	515	804	530	685
"b4090"	"allose-6-phosphate isomerase/ribose-5-phosphate isomerase B"	"rpiB"	143	225	31	202	151	62	106	195	71	92	14	24
"b4092"	"5-phospho-alpha-D-ribosyl 1 2-cyclic phosphate phosphodiesterase"	"phnP"	117	135	185	137	127	82	63	130	263	54	49	74
"b4093"	"aminoalkylphosphonate N-acetyltransferase"	"phnO"	48	47	72	47	35	31	25	40	73	16	11	19
"b4094"	"ribose 1 5-bisphosphate phosphokinase"	"phnN"	12	10	21	24	10	10	12	7	28	9	13	9
"b4095"	"RPnTP hydrolase"	"phnM"	16	7	33	29	13	24	12	37	27	9	20	26
"b4096"	"methylphosphonate degradation complex subunit PhnL"	"phnL"	34	58	42	58	75	47	42	70	74	30	53	84
"b4097"	"carbon-phosphorus lyase subunit PhnK"	"phnK"	17	15	10	28	17	18	13	24	13	11	16	13
"b4098"	"carbon-phosphorus lyase core complex subunit PhnJ"	"phnJ"	6	4	8	17	5	10	9	18	7	18	13	11
"b4099"	"carbon-phosphorus lyase core complex subunit PhnI"	"phnI"	7	11	10	3	10	16	8	19	14	6	13	3
"b4100"	"carbon-phosphorus lyase core complex subunit PhnH"	"phnH"	5	5	10	5	14	2	7	8	6	2	8	7
"b4101"	"carbon-phosphorus lyase core complex subunit PhnG"	"phnG"	1	5	4	4	4	6	1	10	11	0	3	4
"b4102"	"putative transcriptional regulator PhnF"	"phnF"	8	12	7	3	17	7	3	7	7	2	6	0
"b4105"	"phosphonate/phosphate ABC transporter periplasmic binding protein"	"phnD"	6	8	15	13	12	8	13	14	10	5	8	4
"b4106"	"phosphonate/phosphate ABC transporter ATP binding subunit"	"phnC"	8	10	8	8	4	17	1	8	11	2	7	0
"b4107"	"PF06983 family protein YjdN"	"yjdN"	231	168	516	19	113	58	13	25	690	15	16	19
"b4108"	"zinc ribbon domain-containing protein YjdM"	"yjdM"	93	180	128	116	301	215	109	271	175	109	128	102
"b4109"	"regulator of diguanylate cyclase RdcA"	"rdcA"	108	414	215	883	473	358	792	1306	199	495	1251	1038
"b4110"	"regulator of diguanylate cyclase RdcB"	"rdcB"	24	114	41	1304	156	103	1061	1210	67	330	1720	1480
"b4111"	"osmolyte:H(+) symporter ProP"	"proP"	1323	1832	2631	1076	1629	1169	791	1105	2786	446	642	708
"b4112"	"sensor histidine kinase BasS"	"basS"	253	518	339	396	608	470	237	550	449	242	291	255
"b4113"	"DNA-binding transcriptional dual regulator BasR"	"basR"	210	392	288	260	480	349	178	314	353	187	266	182
"b4114"	"phosphoethanolamine transferase EptA"	"eptA"	223	618	299	71	627	350	67	94	382	50	55	58
"b4115"	"arginine:agmatine antiporter"	"adiC"	40	28	51	36	45	31	29	57	34	18	142	84
"b4116"	"DNA-binding transcriptional activator AdiY"	"adiY"	5	15	3	4	7	10	5	50	7	19	651	316
"b4117"	"arginine decarboxylase  degradative"	"adiA"	138	185	140	146	246	162	110	352	173	115	216	208
"b4118"	"DNA-binding transcriptional dual regulator MelR"	"melR"	418	577	345	618	1138	742	540	1150	376	366	1065	806
"b4119"	"alpha-galactosidase"	"melA"	730	293	1101	491	231	136	293	554	1637	301	1053	529
"b4120"	"melibiose:H(+)/Na(+)/Li(+) symporter"	"melB"	315	177	404	192	165	111	122	273	699	128	378	170
